Latitude,Longitude,PlaneModel,PlaneAirlines
44.40715,27.40036,Boeing 777 236ER,British Airways
-22.458941,-43.521778,Boeing 737NG 8EH/W,GOL
42.272551,29.982967,Airbus A330 243,Etihad Airways
51.3138,6.3643,Piper PA-18 150 Super Cub,Private
43.405958,0.4182,Boeing 737MAX 8,LOT Polish Airlines
44.858021,-3.48119,Boeing 737NG 86Q/W,SmartWings
48.3104,9.2717,Bombardier DHC-8 402,Austrian
10.45079,-82.22149,Boeing 737NG 8V3/W,Copa Airlines
50.610947,6.372649,Airbus A321 231SL,Turkish Airlines
55.88855,6.327376,Boeing 737NG 883/W,Scandinavian Airlines System
41.261762,27.729929,Airbus A320 214,Gulf Air
49.033287,2.68529,Bombardier C Series 300,Swiss International Air Lines
35.565166,-110.968109, BOEING 767-3S2F,FedEx
55.834122,-8.229176,1999 BOEING 767-322,United Airlines
49.611557,9.554997,Airbus A330 343E,Egyptair
48.396698,20.141178,Boeing 737 322,Blue Air
55.0483,-3.0288,Bombardier DHC-8 402,Flybe
28.4823,-81.058197,2000 BOEING 737-7H4,Southwest Airlines
34.274923,-3.950214,Airbus A320 214SL,Air Arabia Maroc
47.189159,-2.10285,Boeing 737NG 8K2/W,Transavia
52.869984,10.814706,Boeing 737NG 800/W,Norwegian Air International
50.559723,7.27172,Boeing 737NG 8HC/W,SunExpress
48.575631,12.482709,Airbus A319 114,Lufthansa
55.392181,9.841,Boeing 737NG 8F2/W,Turkish Airlines
40.261642,-3.275269,Boeing 737NG 8JP/W,Norwegian Air International
33.772114,-79.185219,1999 AIRBUS INDUSTRIE A319-112,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
45.864166,-61.061744,1993 MCDONNELL DOUGLAS MD-11F,FedEx
53.619278,13.34831,Airbus A321 231SL,Finnair
40.84922,-7.03531,Airbus A320 214SL,Air Berlin
43.716248,28.867024,Boeing 737NG 7CT/W,Airzena Georgian Airways
34.484222,-77.285957,Airbus A320 251NSL,Frontier Airlines
48.4963,19.489799,Bombardier DHC-8 402,Austrian
48.883301,21.470454,Boeing 787 9,Air Canada
38.389815,-0.2211,Boeing 737NG 8AS/W,Ryanair
55.227722,4.364157,Boeing 737NG 8JP/W,Norwegian
51.571316,-0.515366,Embraer EMB-175 STD,KLM Cityhopper
-37.63669,-65.04491,Boeing 737NG 8BK/W,Aerolíneas Argentinas
21.212086,113.699394,Airbus A380 841,Singapore Airlines
36.912852,25.885282,Boeing 777 300ER,United Airlines
41.906067,31.37377,Airbus A380 861,Etihad Airways
41.540241,-8.33402,Boeing 737NG 783/W,Scandinavian Airlines System
-8.131361,-34.921524,Boeing 737NG 8EH/W,GOL
47.892151,14.440086,Boeing 737NG 8MA/W,Pobeda
44.824126,-107.006166,1998 AIRBUS INDUSTRIE A300F4-605R,FedEx
49.330336,9.770387,Airbus A320 216,Austrian
42.531568,-7.957487,737-8JP,Norwegian Air International
56.79047,15.94577,Airbus A320 214,Finnair
30.094391,-80.66201,Boeing 737NG 800/W,Southwest Airlines
49.53479,4.525572,Boeing 777 3FXER,Etihad Airways
52.694573,11.915928,Airbus A319 112,Austrian
51.450668,18.170794,Boeing 737NG 8AS/W,Ryanair
45.853722,23.934265,Airbus A330 243,Etihad Airways
37.667679,-5.561127,Boeing 737NG 75B/W,Germania
52.751862,6.047821,Boeing 737NG 8B6/W,Royal Air Maroc
-6.299216,110.361644,Airbus A320 214SL,Batik Air
29.9821,-82.202904,1981 GATES LEARJET CORP. 35A,"MED AIR LLC     - WILMINGTON, DE"
41.819,-83.3925,2003 BOMBARDIER INC CL-600-2C10,"DELTA AIR LINES INC     - ATLANTA, GA"
39.382867,12.2323,Boeing 737NG 8AS/W,Ryanair
59.957092,-0.316544,Boeing 747 446,Transaero Airlines
3.037354,101.543698,Avions de Transport Regional ATR 72 500,Firefly
45.273494,5.387119,Boeing 737NG 958ER/W,El Al Israel Airlines
33.004604,-96.937248,2013 AIRBUS A319-115,American Airlines
55.530489,-4.655714,Boeing 737NG 8AS/W,Ryanair
-21.49666,-46.444041,Airbus A320 251NSL,Avianca Brasil
36.515715,-4.276954,Airbus A320 214,easyJet
53.342331,-2.298654,Airbus A321 211,Thomas Cook Airlines
46.857714,14.145927,Bombardier CRJ 1000 NG,Air Nostrum
41.505524,2.333846,Boeing 737NG 8AS/W,Ryanair
55.586151,12.59424,Boeing 737NG 8HC/W,SunExpress
-19.592514,-44.183384,Airbus A320 251NSL,Azul Linhas Aereas Brasileiras
47.810623,10.940529,Airbus ACJ319 115X,K5-Aviation GmbH
54.438171,9.03674,Airbus A320 251NSL,Scandinavian Airlines System
45.328033,12.851061,Boeing 737NG 800/W,Ryanair
51.465408,-0.130386,Airbus A320 214,Aer Lingus
41.403271,-81.84462,1991 AIRBUS A300B4-622R,FedEx
44.876869,20.655369,Airbus A319 132,Royal Jordanian Airlines
51.566483,4.527555,Boeing 777 236ER,British Airways
46.8298,15.7111,Cessna Citation XLS+,Silesia Air
39.903763,116.60071,Airbus A320 214,Capital Airlines
39.215559,-106.941162,1993 BOEING 747-4R7F,United Parcel Service
41.25059,28.798787,Boeing 737NG 8K5/W,SunExpress
47.39679,2.714679,Raytheon Aircraft Company King Air B200,London Executive Aviation
34.263471,-6.552086,Airbus A321 231,Lufthansa
45.745697,3.625622,Boeing 737NG 8AS/W,Ryanair
51.021811,4.513779,Boeing 737-8AS,Ryanair
47.256759,18.146808,Airbus A320 232,Wizz Air
38.216873,-4.705492,Boeing 737NG 8AS/W,Ryanair
20.754593,115.531785,Airbus A330 343X,China Eastern Airlines
52.312614,4.776421,Boeing 737NG 7K2/W,KLM Royal Dutch Airlines
37.838963,-3.801807,Boeing 737NG 86J/W,Corendon Dutch Airlines
-36.793818,146.878909,Airbus A320 232SL,Jetstar Airways
50.657867,5.150636,Airbus A320 214SL,Pegasus Airlines
30.944,-101.046593,1988 BOEING 767-338,"CARGO AIRCRAFT MANAGEMENT INC     - WILMINGTON, OH"
40.613892,-7.27924,Boeing 737NG 8Q8/W,Primera Air Scandinavia
45.229843,22.315325,Boeing 777 3F2ER,Turkish Airlines
48.74025,9.620009,Bombardier C Series 300,Swiss International Air Lines
52.263245,20.717773,Airbus A320 232SL,Wizz Air
51.30862,4.335175,Eurocopter EC120B Colibri,Private
49.392242,-52.767052,Boeing 777 FDZ,Qatar Airways
38.957182,-77.454193,Boeing 767 3S2F,FedEx Express
50.597022,6.658903,Airbus A321 211SL,Aeroflot Russian Airlines
39.015431,-112.255554,1992 BOEING 757-236,FedEx
48.6318,0.4232,Bombardier CRJ 200ER,Belavia
46.643665,17.822983,Boeing 737NG 8AS/W,Ryanair
-4.895945,119.533286,Airbus A320 214,Citilink
55.985779,37.451061,Airbus A320 214,Aeroflot Russian Airlines
45.290533,15.097693,Boeing 737NG 800/W,Aeroflot Russian Airlines
36.496902,22.932243,Airbus A330 203,KLM Royal Dutch Airlines
45.593169,21.843086,Boeing 737NG 82R/W,Pegasus Airlines
-8.025467,-61.294262,Airbus A320 214SL,LATAM Airlines
37.891251,-5.387976,Boeing 737NG 8AS/W,Ryanair
29.520401,-94.292591,1992 BOEING 767-322,United Airlines
44.166809,28.05372,Boeing 787 8,Air India
41.684596,-104.168531,1975 GULFSTREAM AEROSPACE G1159B,"LOCKTON ENTERPRISES INC     - HOUSTON, TX"
38.272362,-114.160133, MCDONNELL DOUGLAS MD-11F,FedEx
32.157494,34.619545,Airbus A319 111,Austrian
52.243801,6.117,Cessna 208 B,Operator Unknown
43.170959,22.400551,Airbus A330 203,Turkish Airlines
40.939621,15.380922,Airbus A320 232,Royal Jordanian Airlines
-6.00077,107.811774,Boeing 737NG 9GPER/W,Batik Air
60.310007,24.93357,Airbus A319 112,Finnair
44.994553,17.2137,Airbus A320 214,S7 Airlines
47.450275,10.253836,Airbus A320 211,Germanwings
56.154289,54.979706,Boeing 777 FZN,Aerologic
41.571381,3.648675,Boeing 737NG 8Z9/W,Spicejet
54.659682,-102.595076,1993 MCDONNELL DOUGLAS MD-11F,FedEx
54.729418,9.938133,Boeing 737NG 800/W,Norwegian Air International
39.137833,-1.099409,Boeing 737NG 8AS/W,Ryanair
33.950546,-115.503098,1991 MCDONNELL DOUGLAS MD-11F,FedEx
53.1256,7.250492,Cessna Citation Mustang,Karsten Schroeder
55.547434,39.747849,Gulfstream Aerospace G550,Aegle Aviation Ltd
52.909084,2.36724,Airbus A350 941,Qatar Airways
47.599291,-2.128179,Boeing 737NG 8AS/W,Ryanair
46.656601,-121.237882,2014 BOEING 787-8,Aeroméxico
47.543009,17.559814,Airbus A300 F4-622RF,DHL Air
46.657353,-108.188072,1990 BOEING 757-230ER,FedEx
46.0066,8.7276,Swearingen C-26D Metro,United States Navy
50.448101,-1.802277,Airbus A319 111,easyJet Europe
52.514923,22.907944,Boeing 737NG 89P/W,LOT Polish Airlines
43.55325,22.778124,Airbus A330 303,Turkish Airlines
27.43721,-10.615125,Boeing 777 228ER,Air France
49.994541,16.896824,Airbus A320 214SL,Lufthansa
46.86113,8.00421,Boeing 737NG 800/W,Ryanair
56.81813,13.910322,Boeing 737NG 8AS/W,Ryanair
40.896979,26.485228,Boeing 787 8,Royal Air Maroc
63.63913,-27.679842,1999 BOEING 767-332,Delta Air Lines
41.649356,-88.097194, PIPER PA-32R-301T,"MCGOWAN AVIATION LLC     - LANCASTER, CA"
51.297867,0.734228,Boeing 737NG 8AS/W,Ryanair
55.463871,12.40614,Boeing 737NG 800/W,Norwegian Air International
36.155502,-77.061596,Airbus A320 251NSL,Frontier Airlines
38.698105,-111.697759,2009 BOEING 767-34AF,United Parcel Service
50.750319,5.187988,Cessna 172S Skyhawk SP,Private
50.559689,16.443787,Airbus A320 214,TAP Portugal
44.260483,-0.605294,Gulfstream Aerospace G280,Maybe Aviation
45.929123,-110.332748,Boeing 767 300F,FedEx Express
60.214188,38.885161,Boeing 787 8,Japan Airlines
51.68578,0.68694,Airbus A380 861,Qatar Airways
44.816669,25.39274,Airbus A330 243,Gulf Air
38.605862,-9.35236,Boeing 737NG 75B/W,Germania
43.159976,28.190329,Airbus A380 861,Etihad Airways
-29.792455,151.412497,Airbus A321 231,Jetstar Airways
38.44986,-8.61197,Boeing 737NG 86N/W,Primera Air Nordic
40.558918,139.409134,Airbus A320 214,Peach Aviation
33.317642,-13.698138,Boeing 737NG 85P/W,Jet2
36.258048,25.816995,Airbus A330 302,Delta Air Lines
43.809891,24.10368,Airbus A330 303,Turkish Airlines
36.774948,-3.954735,Airbus A320 251NSL,Scandinavian Airlines System
38.748871,-4.898111,Boeing 737NG 83N/W,Enter Air
36.358741,-79.735555,2002 PILATUS PC-12/45,"QUEST DIAGNOSTICS CLINICAL LABORATORIES INC     - READING, PA"
-31.784472,-58.171486,Boeing 737NG 76N/W,Aerolíneas Argentinas
52.637878,-0.955658,Boeing 787 8,Qatar Airways
58.910648,20.482208,Airbus A321 231SL,Finnair
53.9599,86.18766,Boeing 747 8HVF,AirBridgeCargo
43.938656,18.259016,Airbus A320 214,Austrian
46.453308,14.88969,Boeing 737NG 8K2/W,KLM Royal Dutch Airlines
42.027969,25.748329,Boeing 777 3F2ER,Turkish Airlines
59.81995,18.045612,Airbus A320 251NSL,Scandinavian Airlines System
46.837509,12.390434,Boeing 737NG 8AS/W,Ryanair
53.869732,86.421677,Boeing 747 8HVF,AirBridgeCargo
31.632339,-15.04517,Airbus A321 211SL,Thomas Cook Airlines
50.923865,5.438538,Airbus A319 131,British Airways
41.975464,28.993856,Boeing 777 35RER,Jet Airways
42.682068,31.148487,Airbus A380 841,Singapore Airlines
49.576172,1.887552,Boeing 737NG 8JP/W,Norwegian
55.582626,10.212541,Airbus A320 271NSL,Lufthansa
45.046227,7.30209,Airbus A320 214SL,easyJet
43.314064,27.905077,Airbus A380 861,Emirates Airline
55.5903,-4.7502,Embraer EMB-170 LR,Eastern Airways
38.35762,25.755284,Airbus A321 211SL,Thomas Cook Airlines
55.42886,52.910801,Boeing 737NG 8LP/W,Globus
51.654877,0.25238,Boeing 787 8,British Airways
47.470047,12.696625,Boeing 787 8,Royal Jordanian Airlines
48.19574,1.643301,Boeing 777 32WER,LATAM Airlines
40.571457,-2.012085,Boeing 737NG 8LJ/W,Aeroflot Russian Airlines
51.595753,7.167206,Cessna 208 B,Corporate
52.050056,0.569641,Airbus A320 214NSL,Pegasus Airlines
43.697748,-79.570182,Boeing 737NG 8CT/W,WestJet
-6.660182,-63.200653,Boeing 737NG 8V3/W,Copa Airlines
50.0289,-3.3065,Embraer EMB-195 LR,Flybe
51.911129,-1.15128,Airbus A320 214,easyJet Switzerland
53.490151,-2.207686,Airbus A350 941,Qatar Airways
45.107256,12.640507,Boeing 737NG 8AS/W,Ryanair
49.262741,1.595114,Boeing 737NG 8K2/W,Transavia
51.181858,14.550705,Airbus A320 216,Austrian
53.587212,19.273649,Boeing 737NG 8AS/W,Ryanair
44.985855,7.886745,Bombardier Challenger 350,Playtech
50.929962,10.788956,McDonnell Douglas MD-11 F,Lufthansa Cargo Airlines
45.169729,16.2254,Airbus A320 214,Austrian
38.029308,23.694241,Boeing 737NG 8AS/W,Ryanair
37.21106,138.444977,Boeing 737NG 881/W,All Nippon Airways
55.59325,12.60515,Airbus A340 313X,Scandinavian Airlines System
42.620901,29.168126,Airbus A330 243,Etihad Airways
37.493221,-12.23465,Boeing 737NG 8K2/W,Transavia France
33.842514,-111.476982,2012 BOEING 767-34AF,United Parcel Service
41.9162,-84.5946,1989 BOEING 757-222,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
51.196056,5.776901,Partenavia P.68B Victor,Private
44.59433,-116.727974,1999 MCDONNELL DOUGLAS MD-11F,FedEx
33.707592,-114.748993,1996 MCDONNELL DOUGLAS MD-11F,United Parcel Service
44.948181,-115.755943,1992 MCDONNELL DOUGLAS MD-11F,FedEx
51.46513,-0.36255,Boeing 787 8,British Airways
47.525226,-111.95498,1993 MCDONNELL DOUGLAS MD-11F,United Parcel Service
-23.447292,-46.51825,Boeing 777 228ER,Air France
49.551498,10.308211,Airbus A320 232,Cobalt Air
37.818695,-119.24093,Boeing 767 3S2F,FedEx Express
52.451843,20.283508,Boeing 787 9,LOT Polish Airlines
34.259258,30.78134,Boeing 777 336ER,British Airways
-6.58365,-64.419044,Boeing 737NG 8V3/W,Copa Airlines
41.965851,-87.812223,Airbus A321 231SL,American Airlines
51.465088,-0.377098,Airbus A321 231,Turkish Airlines
32.553452,-96.643048,2001 BOEING 757-223,American Airlines
44.563713,16.065897,Airbus A321 231SL,Wizz Air
42.933334,12.3448,Airbus A321 231SL,S7 Airlines
47.209167,8.397469,Airbus A320 214,Nouvelair Tunisie
33.556274,-12.907646,Airbus A320 232,Small Planet Airlines Polska
37.927877,-86.296831,1997 BOEING 767-332,"DELTA AIR LINES INC     - ATLANTA, GA"
48.625397,2.402609,Airbus A320 214,easyJet
-32.306136,149.051233,Airbus A321 231SL,Jetstar Airways
39.730331,138.578308,Airbus A320 214,Peach Aviation
41.965772,-87.881108,Airbus A320 233SL,Volaris
46.941696,19.65358,Embraer EMB-195 LR,Austrian
49.117268,12.95476,Bombardier Challenger 605,Parker Holdings Limited
52.013839,0.612174,Boeing 737NG 8JP/W,Norwegian
42.084107,11.526063,Boeing 737NG 8AS/W,Ryanair
48.955171,3.124165,Boeing 737NG 86J/W,TUI Airlines Belgium
42.142996,30.484314,Boeing 777 300ER,Emirates Airline
47.3066,-1.2413,Embraer ERJ-145 MP,Hop!
43.542892,6.060174,Boeing 737NG 8LJ/W,Aeroflot Russian Airlines
29.471663,-16.446587,Boeing 737NG 8K2/W,Jet2
46.709631,3.618965,Airbus A319 111,easyJet Europe
44.984436,7.759748,Airbus A320 214,S7 Airlines
35.936652,140.384177,Airbus A320 214,Air China
55.682281,-3.27842,Boeing 737NG 8AS/W,Ryanair
-67.042511,-160.077972,Boeing 737NG 8CX/W,Enter Air
55.933182,-3.421992,Boeing 787 8,Qatar Airways
50.747223,7.048026,Airbus A320 211,Germanwings
47.453907,8.554987,Bombardier C Series 300,Swiss International Air Lines
52.308792,4.773717,Boeing 737NG 8K2/W,Transavia
50.591995,3.86061,Boeing 737NG 8K2/W,Transavia
41.93947,31.250738,Boeing 777 300ER,Emirates Airline
47.743742,10.489831,Boeing 737NG 8BK/W,TUIfly
48.742706,10.225814,Airbus A319 132,Ellinair
30.804455,-14.447186,Boeing 757 23A/W,Jet2
43.600733,-79.545462,BOMBARDIER INC BD-700-1A10,NetJets
48.65332,23.427288,Airbus A320 232SL,Wizz Air
47.583321,19.03248,Embraer EMB-190 LR,Helvetic Airways
32.73344,33.665302,Airbus A320 214SL,Air France
55.47411,63.69598,Embraer Legacy 650,Air Hamburg
55.42635,18.641541,Airbus A320 211,Lufthansa
59.755325,17.955872,Airbus A321 211,TAP Portugal
28.965175,-13.320061,Boeing 737NG 86N/W,SunExpress Germany
50.9509,5.8103,VulcanAir P.68 Observer,Slagboom & Peters nv
39.148201,-10.47107,Boeing 737NG 800/W,Transavia France
42.970648,-79.291796,2014 BOEING 737-852,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
40.943573,-97.802002,2012 AIRBUS A320-232,"JETBLUE AIRWAYS CORP     - LONG ISLAND CITY, NY"
37.691528,-121.398224,1996 AIRBUS INDUSTRIE A300F4-605R,FedEx
51.7023,5.3424,Schleicher ASK 21,Private
41.597031,10.46273,Boeing 737NG 8AS/W,Ryanair
46.44582,21.508141,Airbus A320 232SL,Wizz Air
41.59219,-9.00138,Boeing 737NG 8JP/W,Norwegian Air International
46.4041,-4.5086,Embraer EMB-175 STD,Flybe
59.140823,9.479279,Boeing 737NG 683,Scandinavian Airlines System
32.857269,-13.332189,Boeing 737NG 883,Scandinavian Airlines System
40.770126,11.21637,Boeing 737NG 8AS/W,Ryanair
51.118649,-113.990608,,
51.0204,5.065,Cessna 208 B,Para Centrum Vlaanderen
39.295,-82.2694,2010 EMBRAER-EMPRESA BRASILEIRA DE EMB-500,"QUEST DIAGNOSTICS INC     - READING, PA"
48.117886,16.578712,Boeing 737 524,UT air
40.374531,-9.54761,Boeing 737NG 8JP/W,Norwegian
34.264114,-15.621718,Airbus A320 231,Danish Air Transport
38.255169,-10.50983,Boeing 737NG 86N/W,Scandinavian Airlines System
41.222698,-8.60991,Boeing 737NG 8JP/W,Norwegian Air International
59.556792,24.974102,Avions de Transport Regional ATR 72 500,Nordic Regional Airlines
32.036453,34.788044,Airbus A320 214,Brussels Airlines
49.465058,10.379482,Airbus A319 132,Royal Jordanian Airlines
51.457443,5.389573,Airbus A321 231SL,Wizz Air
49.22159,13.05183,Bombardier CRJ 900 LR NG,Eurowings
47.821884,22.110054,Airbus A321 211SL,WOW air
50.970108,16.726536,Boeing 737NG 8AS/W,Ryanair
42.245728,-3.486411,Airbus A321 211,Swiss International Air Lines
56.024129,40.87841,Airbus A320 214,S7 Airlines
52.804623,5.006862,TL Ultralight TL-3000 Sirius,Private
52.409534,11.676034,Airbus A320 214SL,easyJet Europe
20.373138,-99.38679,Boeing 737NG 852/W,Aeroméxico
47.366867,20.665695,Boeing 737NG 8K2/W,KLM Royal Dutch Airlines
33.438019,-112.009163,2006 AIRBUS A319-111,Frontier Airlines
34.315479,31.417419,Boeing 787 8,Royal Jordanian Airlines
-30.536825,151.377539,Airbus A320 232,Jetstar Airways
41.684372,3.068494,Airbus A321 211,S7 Airlines
32.110016,-13.422601,Airbus A320 251NSL,Scandinavian Airlines System
42.671411,-76.260128, AIRBUS A321-231,JetBlue Airways
51.857529,23.842336,Airbus A320 214SL,Aeroflot Russian Airlines
53.126999,4.86969,Cessna 208 B,Corporate
37.022758,-13.55874,Airbus A320 251NSL,Scandinavian Airlines System
30.565521,-14.538736,Boeing 737NG 86N/W,Primera Air Nordic
49.241886,10.118625,Airbus A320 232SL,Wizz Air
29.810936,-14.813609,Boeing 737NG 883,Scandinavian Airlines System
-37.45134,144.797467,Airbus A321 231SL,Jetstar Airways
42.453639,-71.071387,Airbus A321 231SL,JetBlue Airways
50.134014,8.740069,Diamond Aircraft Diamond Star DA40D,Private
31.703331,-13.969995,Boeing 737NG 883,Scandinavian Airlines System
28.929562,-89.476479,2015 AIRBUS A321-231,American Airlines
39.28656,1.637082,Airbus A321 211,S7 Airlines
38.876587,-74.942581,2009 AIRBUS A320-232,JetBlue Airways
50.071518,18.999481,Boeing 747 419 BDSF,Asiana Airlines
31.9839,34.925091,Airbus A320 214SL,easyJet
29.636225,-14.875919,Airbus A321 211,Thomas Cook Airlines Scandinavia
44.63768,-3.51471,Boeing 737NG 8AS/W,Ryanair
28.35791,-81.325977,2002 AIRBUS A320-232,JetBlue Airways
51.0258,20.7499,Bombardier DHC-8 402 NG,LOT Polish Airlines
58.858927,11.646644,Boeing 737MAX 8,Norwegian Air International
46.082474,7.311133,Bombardier DHC-8 402 NG,Luxair
40.677718,-2.595957,Airbus A319 111,Iberia
40.6064,-73.785178,Airbus A321 231SL,JetBlue Airways
48.375916,11.938758,Airbus A320 214SL,Lufthansa
39.276728,-78.121521,2015 AIRBUS A321-231,American Airlines
39.263443,-74.619559,2000 BOEING 757-231,"DELTA AIR LINES INC     - ATLANTA, GA"
36.770645,-125.525265,1992 MCDONNELL DOUGLAS MD-11F,United Parcel Service
33.14241,-13.139923,Airbus A321 211SL,Novair
53.109421,11.648176,Airbus A320 232,Wizz Air
-32.802952,-55.91684,Airbus A330 202,Iberia
40.345,-3.3966,Bombardier CRJ 1000 NG,Air Nostrum
52.605286,-4.427176,Airbus A319 112,Cobalt Air
30.498642,-13.571185,Airbus A321 211SL,Thomas Cook Airlines
46.5939,-5.3823,Cessna Citation CJ2+,Scanwings OY
42.350154,25.905762,Boeing 737NG 86Q/W,Up by EL AL
20.021805,-99.09226,Airbus A320 233SL,Volaris
28.582535,-13.62104,Boeing 737NG 8JP/W,Norwegian
50.473022,3.792524,Airbus A320 214,Swiss International Air Lines
45.339069,10.81133,Boeing 737NG 958ER/W,El Al Israel Airlines
30.685959,-13.432132,Boeing 737NG 8AS/W,Ryanair
40.635774,-73.762269,2014 AIRBUS INDUSTRIE A321-231,American Airlines
33.307998,-111.668374,Airbus A319 112,Allegiant Air
59.796024,13.88454,Airbus A321 211SL,Thomas Cook Airlines
46.85511,27.773439,Airbus A320 232,Wizz Air
29.184265,-15.032202,Boeing 737NG 705/W,Scandinavian Airlines System
50.191315,9.214566,Boeing 777 F1B,China Southern Airlines
40.651928,-73.786349,2011 AIRBUS A320-214,Virgin America
29.509232,-14.92218,Boeing 737NG 883,Scandinavian Airlines System
-6.405541,108.798128,Avions de Transport Regional ATR 72 600,Wings Abadi Air
38.066025,26.0809,Airbus A320 214,easyJet Switzerland
48.746571,14.840722,Airbus A319 132,Germanwings
52.001633,-0.768585,Boeing 737NG 8AS/W,Ryanair
-2147.483648,0,,
37.228409,-4.203439,Airbus A320 214,Air Arabia Maroc
-19.571026,-48.19043,1991 BOEING 767-322,United Airlines
27.884139,-15.303797,Boeing 737NG 783/W,Scandinavian Airlines System
56.513618,83.765923,Airbus A330 243,Air China
